Time,Half Interval,Bx,By,Bz,Bt,x,y,z
2006-03-01T11:02:48.500Z,0.1,7.696,51.198,-13.973,53.625,15627,-28624,-63902.2
2006-03-01T11:02:48.700Z,0.1,7.383,51.976,-14.695,54.516,15626.6,-28623.9,-63902
2006-03-01T11:02:48.900Z,0.1,7.729,52.1,-15.998,55.046,15626.2,-28623.9,-63901.8
2006-03-01T11:02:49.100Z,0.1,8.253,51.549,-14.759,54.252,15625.8,-28623.8,-63901.6
2006-03-01T11:02:49.300Z,0.1,8.526,51.119,-13.845,53.643,15625.3,-28623.8,-63901.3
2006-03-01T11:02:49.500Z,0.1,8.359,51.211,-14.056,53.759,15624.9,-28623.8,-63901.1
2006-03-01T11:02:49.700Z,0.1,8.253,50.849,-14.465,53.507,15624.5,-28623.7,-63900.9
2006-03-01T11:02:49.900Z,0.1,8.406,50.861,-13.439,53.274,15624.1,-28623.7,-63900.7
2006-03-01T11:02:50.100Z,0.1,8.325,51.026,-13.329,53.391,15623.6,-28623.6,-63900.4
2006-03-01T11:02:50.300Z,0.1,8.46,51.151,-14.066,53.72,15623.2,-28623.6,-63900.2
2006-03-01T11:02:50.500Z,0.1,8.295,50.946,-13.836,53.439,15622.8,-28623.6,-63900
2006-03-01T11:02:50.700Z,0.1,8.156,49.816,-13.752,52.319,15622.4,-28623.5,-63899.8
2006-03-01T11:02:50.900Z,0.1,9.519,48.749,-13.656,51.513,15621.9,-28623.5,-63899.6
2006-03-01T11:02:51.100Z,0.1,10.167,48.293,-12.941,51.02,15621.5,-28623.4,-63899.3
2006-03-01T11:02:51.300Z,0.1,12.078,46.89,-12.399,49.983,15621.1,-28623.4,-63899.1
2006-03-01T11:02:51.500Z,0.1,10.967,45.35,-13.125,48.468,15620.7,-28623.4,-63898.9
2006-03-01T11:02:51.700Z,0.1,10.177,42.813,-12.944,45.87,15620.2,-28623.3,-63898.7
2006-03-01T11:02:51.900Z,0.1,7.794,40.479,-13.209,43.288,15619.8,-28623.3,-63898.4
2006-03-01T11:02:52.100Z,0.1,5.262,35.934,-13.073,38.598,15619.4,-28623.2,-63898.2
2006-03-01T11:02:52.300Z,0.1,2.591,29.727,-11.946,32.142,15618.9,-28623.2,-63898
2006-03-01T11:02:52.500Z,0.1,1.636,24.928,-10.389,27.056,15618.5,-28623.1,-63897.8
2006-03-01T11:02:52.700Z,0.1,3.393,21.638,-8.175,23.379,15618.1,-28623.1,-63897.5
2006-03-01T11:02:52.900Z,0.1,3.294,18.353,-7.175,19.979,15617.7,-28623.1,-63897.3
2006-03-01T11:02:53.100Z,0.1,3.176,16.699,-6.3,18.128,15617.2,-28623,-63897.1
2006-03-01T11:02:53.300Z,0.1,3.163,15.65,-6.053,17.075,15616.8,-28623,-63896.9
2006-03-01T11:02:53.500Z,0.1,3.262,13.766,-5.327,15.117,15616.4,-28622.9,-63896.7
2006-03-01T11:02:53.700Z,0.1,4.186,12.8,-4.212,14.111,15616,-28622.9,-63896.4
2006-03-01T11:02:53.900Z,0.1,4.597,11.912,-2.773,13.066,15615.5,-28622.9,-63896.2
2006-03-01T11:02:54.100Z,0.1,4.827,11.292,-1.92,12.429,15615.1,-28622.8,-63896
2006-03-01T11:02:54.300Z,0.1,5.268,11.058,-1.192,12.307,15614.7,-28622.8,-63895.8
2006-03-01T11:02:54.500Z,0.1,5.632,10.299,-0.839,11.768,15614.2,-28622.7,-63895.5
2006-03-01T11:02:54.700Z,0.1,5.601,10.318,-1.267,11.808,15613.8,-28622.7,-63895.3
2006-03-01T11:02:54.900Z,0.1,6.297,11.414,-1.953,13.182,15613.4,-28622.7,-63895.1
2006-03-01T11:02:55.100Z,0.1,6.731,11.7,-2.266,13.688,15613,-28622.6,-63894.9
2006-03-01T11:02:55.300Z,0.1,7.094,11.659,-2.812,13.934,15612.5,-28622.6,-63894.6
2006-03-01T11:02:55.500Z,0.1,6.996,12.485,-3.894,14.832,15612.1,-28622.5,-63894.4
2006-03-01T11:02:55.700Z,0.1,7.008,12.935,-4.834,15.485,15611.7,-28622.5,-63894.2
2006-03-01T11:02:55.900Z,0.1,7.069,14.261,-5.875,16.967,15611.3,-28622.4,-63894
2006-03-01T11:02:56.100Z,0.1,6.562,15.929,-6.674,18.475,15610.8,-28622.4,-63893.8
2006-03-01T11:02:56.300Z,0.1,6.205,17.691,-7.564,20.216,15610.4,-28622.4,-63893.5
2006-03-01T11:02:56.500Z,0.1,5.831,19.382,-7.697,21.655,15610,-28622.3,-63893.3
2006-03-01T11:02:56.700Z,0.1,5.946,21.252,-8.204,23.544,15609.6,-28622.3,-63893.1
2006-03-01T11:02:56.900Z,0.1,5.327,22.58,-9.182,24.951,15609.1,-28622.2,-63892.9
2006-03-01T11:02:57.100Z,0.1,4.264,23.718,-9.088,25.755,15608.7,-28622.2,-63892.6
2006-03-01T11:02:57.300Z,0.1,4.197,24.507,-9.696,26.687,15608.3,-28622.2,-63892.4
2006-03-01T11:02:57.500Z,0.1,5.389,25.987,-12.056,29.149,15607.8,-28622.1,-63892.2
2006-03-01T11:02:57.700Z,0.1,3.233,28.743,-11.166,31.005,15607.4,-28622.1,-63892
2006-03-01T11:02:57.900Z,0.1,2.239,31.554,-10.306,33.27,15607,-28622,-63891.7
2006-03-01T11:02:58.100Z,0.1,2.469,34.735,-10.863,36.478,15606.6,-28622,-63891.5
2006-03-01T11:02:58.300Z,0.1,2.939,38.36,-11.145,40.054,15606.1,-28622,-63891.3
2006-03-01T11:02:58.500Z,0.1,3.593,40.129,-12.337,42.136,15605.7,-28621.9,-63891.1
2006-03-01T11:02:58.700Z,0.1,3.001,42.313,-15.023,45.001,15605.3,-28621.9,-63890.9
2006-03-01T11:02:58.900Z,0.1,2.158,44.769,-14.295,47.045,15604.9,-28621.8,-63890.6
2006-03-01T11:02:59.100Z,0.1,3.154,48.032,-13.844,50.086,15604.4,-28621.8,-63890.4
2006-03-01T11:02:59.300Z,0.1,3.447,49.358,-14.412,51.534,15604,-28621.7,-63890.2
2006-03-01T11:02:59.500Z,0.1,3.508,49.415,-15.544,51.921,15603.6,-28621.7,-63890
2006-03-01T11:02:59.700Z,0.1,3.093,49.486,-16.323,52.2,15603.2,-28621.7,-63889.7
2006-03-01T11:02:59.900Z,0.1,3.526,48.743,-16.81,51.681,15602.7,-28621.6,-63889.5
2006-03-01T11:03:00.100Z,0.1,3.9,48.018,-16.576,50.948,15602.3,-28621.6,-63889.3
2006-03-01T11:03:00.300Z,0.1,4.297,45.898,-16.867,49.087,15601.9,-28621.5,-63889.1
2006-03-01T11:03:00.500Z,0.1,4.215,44.037,-16.992,47.389,15601.4,-28621.5,-63888.8
2006-03-01T11:03:00.700Z,0.1,4.018,42.782,-18.102,46.627,15601,-28621.5,-63888.6
2006-03-01T11:03:00.900Z,0.1,3.308,42.839,-19.973,47.382,15600.6,-28621.4,-63888.4
2006-03-01T11:03:01.100Z,0.1,2.709,42.634,-23.005,48.52,15600.2,-28621.4,-63888.2
2006-03-01T11:03:01.300Z,0.1,3.239,42.203,-25.006,49.162,15599.7,-28621.3,-63887.9
2006-03-01T11:03:01.500Z,0.1,3.756,41.789,-26.118,49.422,15599.3,-28621.3,-63887.7
2006-03-01T11:03:01.700Z,0.1,4.227,42.997,-25.265,50.049,15598.9,-28621.3,-63887.5
2006-03-01T11:03:01.900Z,0.1,4.7,45.702,-22.604,51.203,15598.5,-28621.2,-63887.3
2006-03-01T11:03:02.100Z,0.1,4.92,46.055,-21.909,51.238,15598,-28621.2,-63887.1
2006-03-01T11:03:02.300Z,0.1,5.184,45.57,-21.031,50.456,15597.6,-28621.1,-63886.8
2006-03-01T11:03:02.500Z,0.1,5.632,46.139,-19.614,50.45,15597.2,-28621.1,-63886.6
2006-03-01T11:03:02.700Z,0.1,6.306,46.487,-19.07,50.641,15596.8,-28621,-63886.4
2006-03-01T11:03:02.900Z,0.1,6.788,46.521,-19.059,50.73,15596.3,-28621,-63886.2
2006-03-01T11:03:03.100Z,0.1,6.537,46.454,-19.26,50.712,15595.9,-28621,-63885.9
2006-03-01T11:03:03.300Z,0.1,5.998,45.931,-19.472,50.247,15595.5,-28620.9,-63885.7
2006-03-01T11:03:03.500Z,0.1,5.218,46.063,-19.461,50.276,15595,-28620.9,-63885.5
2006-03-01T11:03:03.700Z,0.1,5.053,46.11,-19.055,50.147,15594.6,-28620.8,-63885.3
2006-03-01T11:03:03.900Z,0.1,5.347,45.607,-18.838,49.633,15594.2,-28620.8,-63885
2006-03-01T11:03:04.100Z,0.1,5.5,45.411,-18.404,49.306,15593.8,-28620.8,-63884.8
2006-03-01T11:03:04.300Z,0.1,6.095,45.139,-18.097,49.012,15593.3,-28620.7,-63884.6
2006-03-01T11:03:04.500Z,0.1,6.104,45.148,-17.92,48.956,15592.9,-28620.7,-63884.4
2006-03-01T11:03:04.700Z,0.1,5.935,44.787,-17.241,48.356,15592.5,-28620.6,-63884.2
2006-03-01T11:03:04.900Z,0.1,6.081,44.856,-17.071,48.378,15592.1,-28620.6,-63883.9
2006-03-01T11:03:05.100Z,0.1,6.509,44.898,-16.714,48.348,15591.6,-28620.6,-63883.7
2006-03-01T11:03:05.300Z,0.1,6.63,44.733,-16.18,48.029,15591.2,-28620.5,-63883.5
2006-03-01T11:03:05.500Z,0.1,6.59,44.729,-16.195,48.024,15590.8,-28620.5,-63883.3
2006-03-01T11:03:05.700Z,0.1,6.486,44.734,-15.805,47.885,15590.4,-28620.4,-63883
2006-03-01T11:03:05.900Z,0.1,6.261,44.356,-15.458,47.388,15589.9,-28620.4,-63882.8
2006-03-01T11:03:06.100Z,0.1,6.408,43.979,-15.043,46.92,15589.5,-28620.3,-63882.6
2006-03-01T11:03:06.300Z,0.1,6.572,43.847,-14.658,46.697,15589.1,-28620.3,-63882.4
2006-03-01T11:03:06.500Z,0.1,6.585,43.671,-14.488,46.48,15588.6,-28620.3,-63882.1
2006-03-01T11:03:06.700Z,0.1,6.387,44.007,-14.328,46.719,15588.2,-28620.2,-63881.9
2006-03-01T11:03:06.900Z,0.1,7.246,43.724,-13.767,46.409,15587.8,-28620.2,-63881.7
2006-03-01T11:03:07.100Z,0.1,8.553,43.864,-13.063,46.56,15587.4,-28620.1,-63881.5
2006-03-01T11:03:07.300Z,0.1,7.456,44.192,-13.081,46.687,15586.9,-28620.1,-63881.2
2006-03-01T11:03:07.500Z,0.1,6.967,43.507,-12.816,45.888,15586.5,-28620.1,-63881
2006-03-01T11:03:07.700Z,0.1,7.513,43.28,-13.39,45.923,15586.1,-28620,-63880.8
2006-03-01T11:03:07.900Z,0.1,7.064,43.533,-12.954,45.966,15585.7,-28620,-63880.6
2006-03-01T11:03:08.100Z,0.1,6.288,43.373,-12.988,45.711,15585.2,-28619.9,-63880.4
2006-03-01T11:03:08.300Z,0.1,5.677,43.005,-13.005,45.286,15584.8,-28619.9,-63880.1
2006-03-01T11:03:08.500Z,0.1,6.075,42.871,-13.698,45.414,15584.4,-28619.9,-63879.9
2006-03-01T11:03:08.700Z,0.1,5.498,43.366,-13.505,45.751,15583.9,-28619.8,-63879.7
2006-03-01T11:03:08.900Z,0.1,5.148,42.984,-13.2,45.259,15583.5,-28619.8,-63879.5
2006-03-01T11:03:09.100Z,0.1,5.006,43.309,-13.181,45.547,15583.1,-28619.7,-63879.2
2006-03-01T11:03:09.300Z,0.1,5.205,43.274,-13.022,45.49,15582.7,-28619.7,-63879
2006-03-01T11:03:09.500Z,0.1,5.441,43.22,-13.364,45.565,15582.2,-28619.6,-63878.8
2006-03-01T11:03:09.700Z,0.1,5.419,43.55,-13.78,45.998,15581.8,-28619.6,-63878.6
2006-03-01T11:03:09.900Z,0.1,5.099,43.97,-14.095,46.455,15581.4,-28619.6,-63878.3
2006-03-01T11:03:10.100Z,0.1,5.047,44.069,-14.657,46.716,15581,-28619.5,-63878.1
2006-03-01T11:03:10.300Z,0.1,5.07,44.288,-14.802,46.971,15580.5,-28619.5,-63877.9
2006-03-01T11:03:10.500Z,0.1,6.385,44.433,-15.199,47.392,15580.1,-28619.4,-63877.7
2006-03-01T11:03:10.700Z,0.1,7.376,44.783,-15.791,48.055,15579.7,-28619.4,-63877.5
2006-03-01T11:03:10.900Z,0.1,7.186,45.179,-17.029,48.814,15579.3,-28619.4,-63877.2
2006-03-01T11:03:11.100Z,0.1,7.039,45.343,-17.735,49.194,15578.8,-28619.3,-63877
2006-03-01T11:03:11.300Z,0.1,7.284,45.146,-18.693,49.403,15578.4,-28619.3,-63876.8
2006-03-01T11:03:11.500Z,0.1,7.476,45.077,-19.961,49.863,15578,-28619.2,-63876.6
2006-03-01T11:03:11.700Z,0.1,7.641,45.488,-19.765,50.181,15577.6,-28619.2,-63876.3
2006-03-01T11:03:11.900Z,0.1,7.363,45.61,-19.691,50.221,15577.1,-28619.2,-63876.1
2006-03-01T11:03:12.100Z,0.1,7.042,45.051,-19.176,49.466,15576.7,-28619.1,-63875.9
2006-03-01T11:03:12.300Z,0.1,7.375,44.562,-19.231,49.092,15576.3,-28619.1,-63875.7
2006-03-01T11:03:12.500Z,0.1,7.774,43.724,-19.383,48.456,15575.8,-28619,-63875.4
2006-03-01T11:03:12.700Z,0.1,7.961,43.824,-18.805,48.348,15575.4,-28619,-63875.2
2006-03-01T11:03:12.900Z,0.1,7.987,44.652,-18.742,49.081,15575,-28618.9,-63875
2006-03-01T11:03:13.100Z,0.1,7.341,44.604,-18.606,48.884,15574.6,-28618.9,-63874.8
2006-03-01T11:03:13.300Z,0.1,6.782,44.175,-18.003,48.182,15574.1,-28618.9,-63874.5
2006-03-01T11:03:13.500Z,0.1,6.399,43.443,-17.857,47.403,15573.7,-28618.8,-63874.3
2006-03-01T11:03:13.700Z,0.1,6.473,42.688,-18.306,46.896,15573.3,-28618.8,-63874.1
2006-03-01T11:03:13.900Z,0.1,6.418,42.869,-18.147,46.992,15572.9,-28618.7,-63873.9
2006-03-01T11:03:14.100Z,0.1,6.476,43.501,-17.803,47.447,15572.4,-28618.7,-63873.7
2006-03-01T11:03:14.300Z,0.1,6.463,44.67,-16.725,48.134,15572,-28618.7,-63873.4
2006-03-01T11:03:14.500Z,0.1,6.571,44.916,-17.772,48.749,15571.6,-28618.6,-63873.2
2006-03-01T11:03:14.700Z,0.1,6.29,43.655,-20.628,48.692,15571.1,-28618.6,-63873
2006-03-01T11:03:14.900Z,0.1,6.422,43.829,-24.473,50.608,15570.7,-28618.5,-63872.8
2006-03-01T11:03:15.100Z,0.1,7.189,45.254,-24.768,52.087,15570.3,-28618.5,-63872.5
2006-03-01T11:03:15.300Z,0.1,7.805,44.618,-24.842,51.661,15569.9,-28618.4,-63872.3
2006-03-01T11:03:15.500Z,0.1,6.686,45.243,-24.808,52.029,15569.4,-28618.4,-63872.1
2006-03-01T11:03:15.700Z,0.1,6.294,44.687,-24.428,51.315,15569,-28618.4,-63871.9
2006-03-01T11:03:15.900Z,0.1,6.416,44.936,-24.416,51.542,15568.6,-28618.3,-63871.6
2006-03-01T11:03:16.100Z,0.1,6.865,45.187,-25.025,52.109,15568.2,-28618.3,-63871.4
2006-03-01T11:03:16.300Z,0.1,7.445,44.921,-25.005,51.948,15567.7,-28618.2,-63871.2
2006-03-01T11:03:16.500Z,0.1,7.959,44.298,-25.3,51.631,15567.3,-28618.2,-63871
2006-03-01T11:03:16.700Z,0.1,8.074,43.644,-25.34,51.109,15566.9,-28618.2,-63870.8
2006-03-01T11:03:16.900Z,0.1,7.98,43.351,-25.015,50.683,15566.5,-28618.1,-63870.5
2006-03-01T11:03:17.100Z,0.1,7.302,43.468,-25.03,50.688,15566,-28618.1,-63870.3
2006-03-01T11:03:17.300Z,0.1,7.147,43.898,-25.296,51.166,15565.6,-28618,-63870.1
2006-03-01T11:03:17.500Z,0.1,7.721,44.417,-25.138,51.618,15565.2,-28618,-63869.9
2006-03-01T11:03:17.700Z,0.1,7.662,45.171,-25.307,52.34,15564.7,-28617.9,-63869.6
2006-03-01T11:03:17.900Z,0.1,8.524,46.597,-23.973,53.091,15564.3,-28617.9,-63869.4
2006-03-01T11:03:18.100Z,0.1,9.151,47.679,-22.612,53.557,15563.9,-28617.9,-63869.2
2006-03-01T11:03:18.300Z,0.1,9.639,47.177,-22.854,53.3,15563.5,-28617.8,-63869
2006-03-01T11:03:18.500Z,0.1,9.563,46.777,-22.764,52.894,15563,-28617.8,-63868.7
2006-03-01T11:03:18.700Z,0.1,9.511,45.857,-22.609,52.005,15562.6,-28617.7,-63868.5
2006-03-01T11:03:18.900Z,0.1,9.404,45.207,-23.322,51.731,15562.2,-28617.7,-63868.3
2006-03-01T11:03:19.100Z,0.1,9.345,44.886,-23.541,51.539,15561.8,-28617.7,-63868.1
2006-03-01T11:03:19.300Z,0.1,9.05,45.136,-23.451,51.664,15561.3,-28617.6,-63867.8
2006-03-01T11:03:19.500Z,0.1,8.777,45.743,-22.992,51.943,15560.9,-28617.6,-63867.6
2006-03-01T11:03:19.700Z,0.1,9.217,45.84,-22.236,51.775,15560.5,-28617.5,-63867.4
2006-03-01T11:03:19.900Z,0.1,9.453,45.411,-21.736,51.225,15560.1,-28617.5,-63867.2
2006-03-01T11:03:20.100Z,0.1,9.573,45.571,-21.871,51.446,15559.6,-28617.5,-63866.9
2006-03-01T11:03:20.300Z,0.1,10.511,45.485,-21.183,51.264,15559.2,-28617.4,-63866.7
2006-03-01T11:03:20.500Z,0.1,10.956,45.759,-20.529,51.335,15558.8,-28617.4,-63866.5
2006-03-01T11:03:20.700Z,0.1,11.611,45.729,-19.052,50.882,15558.3,-28617.3,-63866.3
2006-03-01T11:03:20.900Z,0.1,11.334,45.586,-18.943,50.65,15557.9,-28617.3,-63866.1
2006-03-01T11:03:21.100Z,0.1,10.985,45.734,-19.463,50.902,15557.5,-28617.2,-63865.8
2006-03-01T11:03:21.300Z,0.1,10.157,46.51,-19.745,51.538,15557.1,-28617.2,-63865.6
2006-03-01T11:03:21.500Z,0.1,9.877,46.818,-19.795,51.782,15556.6,-28617.2,-63865.4
2006-03-01T11:03:21.700Z,0.1,10.177,46.564,-19.624,51.545,15556.2,-28617.1,-63865.2
2006-03-01T11:03:21.900Z,0.1,10.322,46.304,-20.373,51.63,15555.8,-28617.1,-63864.9
2006-03-01T11:03:22.100Z,0.1,10.663,46.709,-20.308,52.037,15555.4,-28617,-63864.7
2006-03-01T11:03:22.300Z,0.1,10.39,47.284,-19.885,52.337,15554.9,-28617,-63864.5
2006-03-01T11:03:22.500Z,0.1,11.222,47.094,-19.444,52.172,15554.5,-28617,-63864.3
2006-03-01T11:03:22.700Z,0.1,12.863,46.785,-19.205,52.183,15554.1,-28616.9,-63864
2006-03-01T11:03:22.900Z,0.1,13.316,46.629,-18.811,52.013,15553.6,-28616.9,-63863.8
2006-03-01T11:03:23.100Z,0.1,12.894,46.757,-18.437,51.888,15553.2,-28616.8,-63863.6
2006-03-01T11:03:23.300Z,0.1,12.102,47.361,-18.229,52.171,15552.8,-28616.8,-63863.4
2006-03-01T11:03:23.500Z,0.1,12.089,47.213,-17.667,51.84,15552.4,-28616.8,-63863.1
2006-03-01T11:03:23.700Z,0.1,12.568,46.964,-17.409,51.639,15551.9,-28616.7,-63862.9
2006-03-01T11:03:23.900Z,0.1,12.959,47.209,-17.297,51.921,15551.5,-28616.7,-63862.7
2006-03-01T11:03:24.100Z,0.1,12.579,47.337,-17.269,51.935,15551.1,-28616.6,-63862.5
2006-03-01T11:03:24.300Z,0.1,12.163,47.198,-17.612,51.825,15550.7,-28616.6,-63862.3
2006-03-01T11:03:24.500Z,0.1,11.849,47.291,-17.272,51.722,15550.2,-28616.5,-63862
2006-03-01T11:03:24.700Z,0.1,11.812,47.288,-17.048,51.636,15549.8,-28616.5,-63861.8
2006-03-01T11:03:24.900Z,0.1,11.966,47.085,-17.309,51.573,15549.4,-28616.5,-63861.6
2006-03-01T11:03:25.100Z,0.1,11.34,46.973,-17.654,51.447,15549,-28616.4,-63861.4
2006-03-01T11:03:25.300Z,0.1,11.264,46.93,-18.37,51.641,15548.5,-28616.4,-63861.1
2006-03-01T11:03:25.500Z,0.1,11.372,46.727,-19.817,52.014,15548.1,-28616.3,-63860.9
2006-03-01T11:03:25.700Z,0.1,11.772,46.575,-20.598,52.27,15547.7,-28616.3,-63860.7
2006-03-01T11:03:25.900Z,0.1,12.127,46.259,-21.108,52.274,15547.2,-28616.3,-63860.5
2006-03-01T11:03:26.100Z,0.1,11.714,46.11,-20.787,51.918,15546.8,-28616.2,-63860.2
2006-03-01T11:03:26.300Z,0.1,12.282,46.419,-20.283,52.124,15546.4,-28616.2,-63860
2006-03-01T11:03:26.500Z,0.1,13.393,45.467,-20.08,51.476,15546,-28616.1,-63859.8
2006-03-01T11:03:26.700Z,0.1,13.098,45.056,-18.697,50.51,15545.5,-28616.1,-63859.6
2006-03-01T11:03:26.900Z,0.1,13.373,45.092,-17.54,50.198,15545.1,-28616,-63859.3
2006-03-01T11:03:27.100Z,0.1,13.418,45.937,-16.787,50.716,15544.7,-28616,-63859.1
2006-03-01T11:03:27.300Z,0.1,12.804,46.484,-16.767,51.047,15544.3,-28616,-63858.9
2006-03-01T11:03:27.500Z,0.1,12.323,46.46,-17.159,51.037,15543.8,-28615.9,-63858.7
2006-03-01T11:03:27.700Z,0.1,11.882,45.889,-17.988,50.701,15543.4,-28615.9,-63858.5
2006-03-01T11:03:27.900Z,0.1,11.727,45.546,-18.508,50.542,15543,-28615.8,-63858.2
2006-03-01T11:03:28.100Z,0.1,11.87,45.488,-18.257,50.432,15542.6,-28615.8,-63858
2006-03-01T11:03:28.300Z,0.1,11.608,45.336,-18.135,50.189,15542.1,-28615.8,-63857.8
2006-03-01T11:03:28.500Z,0.1,10.882,46.064,-18.1,50.675,15541.7,-28615.7,-63857.6
2006-03-01T11:03:28.700Z,0.1,10.597,45.696,-18.847,50.553,15541.3,-28615.7,-63857.3
2006-03-01T11:03:28.900Z,0.1,10.568,45.67,-19.415,50.738,15540.8,-28615.6,-63857.1
2006-03-01T11:03:29.100Z,0.1,10.577,45.822,-19.386,50.866,15540.4,-28615.6,-63856.9
2006-03-01T11:03:29.300Z,0.1,10.927,45.871,-19.81,51.147,15540,-28615.5,-63856.7
2006-03-01T11:03:29.500Z,0.1,11.015,45.966,-19.692,51.206,15539.6,-28615.5,-63856.4
2006-03-01T11:03:29.700Z,0.1,11.447,45.73,-18.97,50.814,15539.1,-28615.5,-63856.2
2006-03-01T11:03:29.900Z,0.1,11.781,45.578,-18.384,50.539,15538.7,-28615.4,-63856
2006-03-01T11:03:30.100Z,0.1,11.743,45.439,-18.113,50.306,15538.3,-28615.4,-63855.8
2006-03-01T11:03:30.300Z,0.1,11.306,45.591,-18.631,50.532,15537.9,-28615.3,-63855.5
2006-03-01T11:03:30.500Z,0.1,11.947,45.624,-18.515,50.666,15537.4,-28615.3,-63855.3
2006-03-01T11:03:30.700Z,0.1,11.291,46.474,-17.982,51.095,15537,-28615.3,-63855.1
2006-03-01T11:03:30.900Z,0.1,11.327,46.542,-17.225,50.903,15536.6,-28615.2,-63854.9
2006-03-01T11:03:31.100Z,0.1,10.468,47.54,-17.388,51.691,15536.1,-28615.2,-63854.7
2006-03-01T11:03:31.300Z,0.1,9.677,48.109,-18.399,52.409,15535.7,-28615.1,-63854.4
2006-03-01T11:03:31.500Z,0.1,9.047,48.383,-19.011,52.765,15535.3,-28615.1,-63854.2
2006-03-01T11:03:31.700Z,0.1,8.5,48.513,-19.322,52.907,15534.9,-28615.1,-63854
2006-03-01T11:03:31.900Z,0.1,8.441,48.323,-19.818,52.907,15534.4,-28615,-63853.8
2006-03-01T11:03:32.100Z,0.1,8.232,47.938,-20.709,52.865,15534,-28615,-63853.5
2006-03-01T11:03:32.300Z,0.1,7.759,47.919,-21.71,53.177,15533.6,-28614.9,-63853.3
2006-03-01T11:03:32.500Z,0.1,7.747,47.563,-22.354,53.122,15533.2,-28614.9,-63853.1
2006-03-01T11:03:32.700Z,0.1,7.236,47.756,-22.508,53.288,15532.7,-28614.8,-63852.9
2006-03-01T11:03:32.900Z,0.1,7.219,48.185,-22.391,53.622,15532.3,-28614.8,-63852.6
2006-03-01T11:03:33.100Z,0.1,7.039,48.491,-22.337,53.85,15531.9,-28614.8,-63852.4
2006-03-01T11:03:33.300Z,0.1,6.826,48.447,-22.237,53.742,15531.5,-28614.7,-63852.2
2006-03-01T11:03:33.500Z,0.1,6.748,48.342,-21.877,53.489,15531,-28614.7,-63852
2006-03-01T11:03:33.700Z,0.1,6.176,48.317,-21.712,53.33,15530.6,-28614.6,-63851.7
2006-03-01T11:03:33.900Z,0.1,5.678,48.42,-21.263,53.187,15530.2,-28614.6,-63851.5
2006-03-01T11:03:34.100Z,0.1,4.659,48.488,-20.727,52.938,15529.7,-28614.6,-63851.3
2006-03-01T11:03:34.300Z,0.1,4.787,48.383,-20.58,52.795,15529.3,-28614.5,-63851.1
2006-03-01T11:03:34.500Z,0.1,4.826,48.486,-20.498,52.862,15528.9,-28614.5,-63850.8
2006-03-01T11:03:34.700Z,0.1,4.569,48.708,-20.125,52.899,15528.5,-28614.4,-63850.6
2006-03-01T11:03:34.900Z,0.1,4.729,47.714,-19.484,51.755,15528,-28614.4,-63850.4
2006-03-01T11:03:35.100Z,0.1,4.233,46.468,-19.102,50.419,15527.6,-28614.3,-63850.2
2006-03-01T11:03:35.300Z,0.1,3.945,44.616,-17.881,48.227,15527.2,-28614.3,-63850
2006-03-01T11:03:35.500Z,0.1,4.214,41.608,-16.162,44.836,15526.8,-28614.3,-63849.7
2006-03-01T11:03:35.700Z,0.1,4.014,38.528,-14.796,41.466,15526.3,-28614.2,-63849.5
2006-03-01T11:03:35.900Z,0.1,4.3,35.963,-13.762,38.746,15525.9,-28614.2,-63849.3
2006-03-01T11:03:36.100Z,0.1,4.24,31.819,-11.999,34.269,15525.5,-28614.1,-63849.1
2006-03-01T11:03:36.300Z,0.1,3.894,28.537,-9.967,30.477,15525.1,-28614.1,-63848.8
2006-03-01T11:03:36.500Z,0.1,4.427,25.542,-8.137,27.169,15524.6,-28614.1,-63848.6
2006-03-01T11:03:36.700Z,0.1,4.184,23.721,-6.788,25.025,15524.2,-28614,-63848.4
2006-03-01T11:03:36.900Z,0.1,3.593,22.408,-6.241,23.537,15523.8,-28614,-63848.2
2006-03-01T11:03:37.100Z,0.1,3.327,20.514,-6.699,21.835,15523.3,-28613.9,-63847.9
2006-03-01T11:03:37.300Z,0.1,3.578,19.912,-6.506,21.251,15522.9,-28613.9,-63847.7
2006-03-01T11:03:37.500Z,0.1,3.647,20.424,-5.294,21.412,15522.5,-28613.8,-63847.5
2006-03-01T11:03:37.700Z,0.1,4.156,21.459,-3.481,22.133,15522.1,-28613.8,-63847.3
2006-03-01T11:03:37.900Z,0.1,4.795,21.708,-3.233,22.466,15521.6,-28613.8,-63847
2006-03-01T11:03:38.100Z,0.1,4.854,22.572,-4.014,23.435,15521.2,-28613.7,-63846.8
2006-03-01T11:03:38.300Z,0.1,5.529,24.062,-4.479,25.092,15520.8,-28613.7,-63846.6
2006-03-01T11:03:38.500Z,0.1,6.125,25.122,-5.072,26.351,15520.4,-28613.6,-63846.4
2006-03-01T11:03:38.700Z,0.1,6.758,26.417,-5.951,27.91,15519.9,-28613.6,-63846.1
2006-03-01T11:03:38.900Z,0.1,6.877,27.684,-6.976,29.366,15519.5,-28613.6,-63845.9
2006-03-01T11:03:39.100Z,0.1,7.647,29.376,-8.106,31.418,15519.1,-28613.5,-63845.7
2006-03-01T11:03:39.300Z,0.1,7.872,31.241,-9.25,33.519,15518.6,-28613.5,-63845.5
2006-03-01T11:03:39.500Z,0.1,8.774,33.8,-10.225,36.386,15518.2,-28613.4,-63845.3
